Date,Open,High,Low,Close,Adj Close,Volume
01/11/2020,87.540001,99.330002,85.449997,98.019997,90.58268,142204300
01/12/2020,99,107.139999,98.209999,106.980003,99.329018,121635500
01/01/2021,107.660004,107.75,95.919998,96.809998,89.886345,123895000
01/02/2021,96.989998,109.480003,96.919998,108.029999,100.303932,115469700
01/03/2021,108.599998,112.339996,102.75,109.269997,101.887154,163152800
01/04/2021,110.059998,118.980003,108.199997,114.489998,106.754471,127018100
01/05/2021,115.18,116.739998,108.879997,113.879997,106.185699,113824900
01/06/2021,114.559998,114.620003,109.260002,111.809998,104.670349,106401000
01/07/2021,111.949997,126.32,111.809998,121.43,113.676079,123985300
01/08/2021,122.029999,122.980003,113.610001,117.489998,109.98764,114457400
01/09/2021,118.010002,120.760002,110.309998,110.309998,103.666954,115995300
01/10/2021,110.889999,115.57,104.019997,106.07,99.682297,133499300
01/11/2021,107.230003,117.470001,107.199997,109.639999,103.0373,161726300
01/12/2021,110.959999,117.480003,106.610001,116.970001,110.399872,136705300
01/01/2022,116.470001,117.800003,93.790001,98.32,92.797417,218687500
01/02/2022,98.419998,99.150002,87.25,91.790001,86.634209,161930700
01/03/2022,91.489998,93.5,78.919998,90.970001,86.295609,250082300
01/04/2022,91.5,91.889999,74.480003,74.639999,70.804703,195076200
01/05/2022,75.25,82.870003,68.389999,78.5,74.466354,291830700
01/06/2022,78.75,81.300003,70.349998,76.389999,72.975174,181502100
01/07/2022,76.730003,84.980003,75.730003,84.779999,80.990112,118099000
01/08/2022,84.190002,89.93,82.690002,84.07,80.311852,129834700
01/09/2022,83.699997,93.480003,81.669998,84.260002,80.951981,203634100
01/10/2022,84.75,90.900002,82.43,86.589996,83.190514,158234200
01/11/2022,88.059998,102.559998,82.970001,102.199997,98.187668,162097000
01/12/2022,102.330002,105.540001,96.169998,99.199997,95.853172,130721000
01/01/2023,100.559998,109.760002,99.470001,109.139999,105.457825,128337100
01/02/2023,108.970001,110.830002,100.82,102.089996,98.645676,123053800
01/03/2023,102.190002,105.940002,97.190002,104.129997,101.121033,132244900
01/04/2023,104.059998,114.309998,103.07,114.290001,110.987442,96625800
01/05/2023,114.25,115.480003,96.980003,97.639999,94.818573,157232900
01/06/2023,97.589996,102.510002,96.519997,99.059998,96.676529,151098200
01/07/2023,98.730003,103.769997,95.550003,101.57,99.126144,131318200
01/08/2023,101.470001,104.459999,93.709999,97.440002,95.095512,127061000
01/09/2023,98.400002,98.75,90.209999,91.269997,89.54895,113122400
01/10/2023,91.050003,95.660004,89.209999,92.239998,90.500656,127987600
01/11/2023,91.830002,107.660004,90.550003,99.300003,97.427536,186212600
01/12/2023,98.5,99.279999,94.339996,96.010002,94.717209,166005100
,,,,,,
"E2,E8,E14,E20,E26,E32,E38,E44,E50,E56,E62,E68,E74,E80,E86,E92,E98,E104,E110,E116,E122",,,,,,
,,,,,,
35.560001,35.560001,,,,,
38.84,38.84,,,,,
43.764999,43.764999,,,,,
57.93,57.93,,,,,
60.77,60.77,,,,,
58.049999,58.049999,,,,,
55.220001,55.220001,,,,,
53.98,53.98,,,,,
56.810001,56.810001,,,,,
52.389999,52.389999,,,,,
68.139999,68.139999,,,,,
94.690002,94.690002,,,,,
84.830002,84.830002,,,,,
76.529999,76.529999,,,,,
96.809998,96.809998,,,,,
121.43,121.43,,,,,
98.32,98.32,,,,,
84.779999,84.779999,,,,,
109.139999,109.139999,,,,,
101.57,101.57,,,,,
96.010002,96.010002,,,,,
