Date,Open,High,Low,Close,Adj Close,Volume
01/04/2020,153,180.399994,150.360001,179.210007,172.534393,984705000
01/05/2020,175.800003,187.509995,173.800003,183.25,176.423935,688845000
01/06/2020,182.539993,204.399994,181.350006,203.509995,196.474884,764965400
01/07/2020,203.139999,216.380005,197.509995,205.009995,197.923019,770190800
01/08/2020,211.520004,231.149994,203.139999,225.529999,217.733719,692423900
01/09/2020,225.509995,232.860001,196.25,210.330002,203.549988,768176300
01/10/2020,213.490005,225.210007,199.619995,202.470001,195.943359,631618000
01/11/2020,204.289993,228.119995,200.119995,214.070007,207.169464,573443000
01/12/2020,214.509995,227.179993,209.110001,222.419998,215.813828,594761700
01/01/2021,222.529999,242.639999,211.940002,231.960007,225.070496,648076400
01/02/2021,235.059998,246.130005,227.880005,232.380005,225.477997,490962200
01/03/2021,235.899994,241.050003,224.259995,235.770004,229.294174,724945800
01/04/2021,238.470001,263.190002,238.050003,252.179993,245.253479,568661600
01/05/2021,253.399994,254.350006,238.070007,249.679993,242.822159,495084900
01/06/2021,251.229996,271.649994,243,270.899994,264.067657,508572200
01/07/2021,269.609985,290.149994,269.600006,284.910004,277.724304,522672700
01/08/2021,286.359985,305.839996,283.73999,301.880005,294.266357,441308900
01/09/2021,302.869995,305.320007,281.619995,281.920013,275.335815,502918700
01/10/2021,282.119995,332,280.25,331.619995,323.875122,516515800
01/11/2021,331.359985,349.670013,326.369995,330.589996,322.869141,509885200
01/12/2021,335.130005,344.299988,317.25,336.320007,329.066223,625674800
01/01/2022,335.350006,338,276.049988,310.980011,304.272797,947531400
01/02/2022,310.410004,315.119995,271.519989,298.790009,292.345703,697050600
01/03/2022,296.399994,315.950012,270,308.309998,302.284088,734334200
01/04/2022,309.369995,315.109985,270,277.519989,272.095886,627343400
01/05/2022,277.709991,290.880005,246.440002,271.869995,266.556335,742902000
01/06/2022,275.200012,277.690002,241.509995,256.829987,252.39679,621372300
01/07/2022,256.390015,282,245.940002,280.73999,275.893982,534891800
01/08/2022,277.820007,294.179993,260.660004,261.470001,256.956696,477157600
01/09/2022,258.869995,267.450012,232.729996,232.899994,229.365646,575586600
01/10/2022,235.410004,251.039993,219.130005,232.130005,228.607346,671225100
01/11/2022,234.600006,255.330002,213.429993,255.139999,251.268158,615296000
01/12/2022,253.869995,263.920013,233.869995,239.820007,236.846268,591358700
01/01/2023,243.080002,249.830002,219.350006,247.809998,244.737167,666168100
01/02/2023,248,276.76001,245.470001,249.419998,246.327225,615501000
01/03/2023,250.759995,289.269989,245.610001,288.299988,285.438232,747635000
01/04/2023,286.519989,308.929993,275.369995,307.26001,304.210052,551497100
01/05/2023,306.970001,335.940002,303.399994,328.390015,325.13031,600807200
01/06/2023,325.929993,351.470001,322.5,340.540009,337.896729,547588700
01/07/2023,339.190002,366.779999,327,335.920013,333.312622,666764400
01/08/2023,335.190002,338.540009,311.549988,327.76001,325.215973,479456700
01/09/2023,331.309998,340.859985,309.450012,315.75,313.962494,416680700
01/10/2023,316.279999,346.200012,311.209991,338.109985,336.195892,540907000
01/11/2023,339.790009,384.299988,339.649994,378.910004,376.764923,563880300
01/12/2023,376.76001,378.160004,362.899994,376.040009,374.670074,522003700
,,,,,,
,,,,,,
37.84,,,,,,
43.16,,,,,,
40.400002,,,,,,
46.700001,,,,,,
55.09,,,,,,
56.68,,,,,,
64.650002,,,,,,
72.699997,,,,,,
95.010002,,,,,,
106.080002,,,,,,
104.43,,,,,,
136.270004,,,,,,
170.229996,,,,,,
205.009995,,,,,,
231.960007,,,,,,
284.910004,,,,,,
310.980011,,,,,,
280.73999,,,,,,
247.809998,,,,,,
335.920013,,,,,,
376.040009,,,,,,
