Date,Open,High,Low,Close,Adj Close,Volume
01/11/2016,112.650002,121.870003,110.830002,119.269997,99.668915,89081800
01/12/2016,118.959999,124,117.709999,121.720001,102.507225,78632000
01/01/2017,121.860001,123.339996,118.18,122.57,103.223083,76910700
01/02/2017,121.900002,128.899994,121.699997,127.650002,107.501236,64270300
01/03/2017,128.020004,130.190002,127.339996,129.610001,109.955254,89808900
01/04/2017,129.5,142.789993,128.649994,139.929993,118.710281,77979000
01/05/2017,139.860001,151.149994,139.839996,150.889999,128.008255,74914100
01/06/2017,150.789993,155.460007,148.039993,153.160004,129.934006,70377200
01/07/2017,153.440002,159.979996,151.770004,155.139999,132.438797,69344000
01/08/2017,154.979996,160,153.229996,159.970001,136.562088,66890300
01/09/2017,159.869995,161.720001,153.270004,156.679993,134.547012,81721200
01/10/2017,156,167.899994,155.800003,166.910004,143.331894,70654900
01/11/2017,165.720001,173.169998,163.520004,171.970001,147.677124,58785800
01/12/2017,172.770004,175.779999,170.389999,172.119995,148.687057,57152900
01/01/2018,173.729996,178.699997,170.270004,171.139999,147.8405,79270000
01/02/2018,170.270004,173.539993,153.860001,157.740005,136.264801,107472200
01/03/2018,157.800003,163.229996,146.839996,156.380005,135.944595,110129700
01/04/2018,158.270004,167.949997,155.009995,167.440002,145.559326,89381500
01/05/2018,166.380005,167.300003,159.080002,160.009995,139.10022,71237400
01/06/2018,159.899994,171.559998,155.100006,156.690002,136.214081,92744700
01/07/2018,155.990005,160.979996,154.710007,157.539993,137.822937,70294400
01/08/2018,156.570007,163.339996,153.130005,162.229996,141.92598,68786400
01/09/2018,161.809998,167.830002,156.559998,167.289993,147.266281,70751500
01/10/2018,168.369995,178.960007,161.820007,176.899994,155.726028,105084900
01/11/2018,176.669998,190.880005,174,188.509995,165.946396,77562900
01/12/2018,188.100006,188.419998,169.039993,177.570007,157.279877,75802000
01/01/2019,175.410004,189.419998,174.169998,178.779999,158.351578,80003700
01/02/2019,179.550003,184.710007,173.410004,183.839996,162.833374,76828400
01/03/2019,184.589996,190.520004,178.270004,189.899994,169.271851,63643000
01/04/2019,190.5,200,186.699997,197.570007,176.108688,53512800
01/05/2019,195.869995,201.149994,193.320007,198.270004,176.73262,58588900
01/06/2019,198.360001,207.990005,197.320007,207.660004,186.1866,63764100
01/07/2019,208.860001,218.960007,206.190002,210.720001,188.930161,58770700
01/08/2019,211.179993,221.929993,209.429993,217.970001,195.430481,63969900
01/09/2019,217.929993,220.839996,207.330002,214.710007,193.525497,64087700
01/10/2019,211.130005,213.470001,191.5,196.699997,177.292465,99548800
01/11/2019,197.779999,197.970001,187.550003,194.479996,175.291519,92605700
01/12/2019,195.380005,199,192.350006,197.610001,179.25415,60538400
01/01/2020,198,217.100006,197.809998,213.970001,194.094498,77468400
01/02/2020,214.990005,218.389999,188.809998,194.169998,176.133713,69371600
01/03/2020,193.809998,207.160004,124.230003,165.350006,150.929398,179708700
01/04/2020,160.220001,190.410004,155,187.559998,171.202408,106538600
01/05/2020,184,190.660004,167.850006,186.320007,170.070557,80304100
01/06/2020,186.710007,202.729996,178.880005,184.470001,169.504547,85778100
01/07/2020,184.949997,202.520004,182.619995,194.279999,178.518661,67343400
01/08/2020,194.330002,216.710007,193.589996,213.520004,196.197784,56770700
01/09/2020,210.839996,226.720001,210.580002,219.490005,202.863403,63009500
01/10/2020,221.589996,231.910004,209.910004,213,196.865036,53954900
01/11/2020,215.880005,227.850006,207.169998,217.440002,200.968674,69778000
01/12/2020,218.880005,218.929993,206.190002,214.580002,199.50412,72822200
01/01/2021,214.490005,216.119995,203.110001,207.839996,193.23764,64196200
01/02/2021,208.479996,217.309998,206.139999,206.139999,191.657074,57318600
01/03/2021,207.350006,227.880005,202.729996,224.139999,209.674637,84406200
01/04/2021,224.669998,236.289993,223.279999,236.080002,220.844086,52201900
01/05/2021,237.990005,238.179993,227.570007,233.889999,218.79541,49485700
01/06/2021,235.979996,237.809998,228.820007,230.990005,217.276001,52582400
01/07/2021,231.410004,247.050003,226.419998,242.710007,228.300171,53633300
01/08/2021,244.240005,244.679993,233.050003,237.460007,223.361847,45210000
01/09/2021,237.880005,248.899994,235.949997,241.110001,228.038528,55922700
01/10/2021,243.070007,249.949997,236.139999,245.550003,232.237823,57991500
01/11/2021,245.800003,257.790009,243.949997,244.600006,231.339325,51361500
01/12/2021,245.759995,269.720001,244.110001,268.070007,254.942505,58776500
01/01/2022,269.48999,271.149994,245.25,259.450012,246.744644,64879700
01/02/2022,259.75,262.880005,239.610001,244.770004,232.783539,58076100
01/03/2022,242.300003,251.350006,217.679993,247.279999,236.478821,92000500
01/04/2022,248.119995,259.609985,242.380005,249.160004,238.276688,52090000
01/05/2022,250.860001,254.779999,228.339996,252.210007,241.193497,65038300
01/06/2022,253.190002,253.419998,232.169998,246.880005,236.096313,60826300
01/07/2022,246.350006,264.350006,246,263.369995,253.261932,48678500
01/08/2022,262.540009,267.970001,252.199997,252.279999,242.597549,48194300
01/09/2022,251.820007,261.399994,230.580002,230.740005,223.098801,59809100
01/10/2022,233.520004,274.809998,231.710007,272.660004,263.630585,68886100
01/11/2022,273.690002,281.670013,266.339996,272.790009,263.756287,68987800
01/12/2022,273.160004,279.899994,261.399994,263.529999,256.237946,53148200
01/01/2023,263.529999,275.390015,259.51001,267.399994,260.000885,54160400
01/02/2023,267.019989,270.480011,260.190002,263.910004,256.607422,54146200
01/03/2023,262.540009,280.640015,260.369995,279.609985,273.442749,61783200
01/04/2023,280.98999,296.179993,279.679993,295.75,289.226776,50749900
01/05/2023,295.720001,298.859985,283.350006,285.109985,278.821411,51918700
01/06/2023,284.920013,299.100006,280,298.410004,291.828064,53050500
01/07/2023,297.790009,299.350006,289.5,293.200012,288.255035,46827900
01/08/2023,293,293.910004,278.679993,281.149994,276.408264,51981100
01/09/2023,282.540009,285.600006,261.75,263.440002,260.389404,50636100
01/10/2023,262,263.690002,245.729996,262.170013,259.134125,78818300
01/11/2023,263,283.899994,259.829987,281.839996,278.576324,60944800
01/12/2023,283.25,296.850006,283,296.51001,294.83255,59249200
,,,,,,
,,,,,,
,,,,,,
94.169998,,,,,,
94.559998,,,,,,
92.440002,,,,,,
99.860001,,,,,,
123.779999,,,,,,
117.650002,,,,,,
122.57,,,,,,
155.139999,,,,,,
171.139999,,,,,,
157.539993,,,,,,
178.779999,,,,,,
210.720001,,,,,,
213.970001,,,,,,
194.279999,,,,,,
207.839996,,,,,,
242.710007,,,,,,
259.450012,,,,,,
263.369995,,,,,,
267.399994,,,,,,
293.200012,,,,,,
296.51001,,,,,,
