Date,Open,High,Low,Close,Adj Close,Volume
01/11/2016,124.980003,125.830002,110.68,117,117,147513000
01/12/2016,117.519997,129.070007,113.949997,123.800003,123.800003,128528700
01/01/2017,124.959999,143.460007,124.309998,140.710007,140.710007,181814100
01/02/2017,141.199997,145.949997,139.050003,142.130005,142.130005,91444800
01/03/2017,142.839996,148.289993,138.259995,147.809998,147.809998,110692700
01/04/2017,146.699997,153.520004,138.660004,152.199997,152.199997,149779000
01/05/2017,151.910004,164.75,151.610001,163.070007,163.070007,116795800
01/06/2017,163.520004,166.869995,147.300003,149.410004,149.410004,135699700
01/07/2017,149.800003,191.5,144.25,181.660004,181.660004,185144700
01/08/2017,182.490005,184.619995,164.229996,174.710007,174.710007,136534400
01/09/2017,175.550003,189.949997,172.440002,181.350006,181.350006,111427900
01/10/2017,182.110001,204.380005,176.580002,196.429993,196.429993,208657800
01/11/2017,197.240005,202.479996,184.320007,187.580002,187.580002,110996600
01/12/2017,186.990005,194.490005,178.380005,191.960007,191.960007,115103700
01/01/2018,196.100006,286.809998,195.419998,270.299988,270.299988,238377600
01/02/2018,266.410004,297.359985,236.110001,291.380005,291.380005,184585800
01/03/2018,292.75,333.980011,275.899994,295.350006,295.350006,263449400
01/04/2018,291.940002,338.820007,271.220001,312.459991,312.459991,262006000
01/05/2018,310.359985,356.100006,305.730011,351.600006,351.600006,142050800
01/06/2018,353.880005,423.209991,352.820007,391.429993,391.429993,244031800
01/07/2018,385.450012,419.769989,328,337.450012,337.450012,305393800
01/08/2018,335.869995,376.809998,310.929993,367.679993,367.679993,213122300
01/09/2018,366.470001,383.200012,335.829987,374.130005,374.130005,170832100
01/10/2018,375.850006,386.799988,271.209991,301.779999,301.779999,363589800
01/11/2018,304.589996,332.049988,250,286.130005,286.130005,257126400
01/12/2018,293.190002,298.720001,231.229996,267.660004,267.660004,234310000
01/01/2019,259.279999,358.850006,256.579987,339.5,339.5,306616400
01/02/2019,337.179993,371.48999,336.5,358.100006,358.100006,148192100
01/03/2019,362.26001,379,342.470001,356.559998,356.559998,144843100
01/04/2019,359,384.799988,342.269989,370.540009,370.540009,165079400
01/05/2019,374,385.98999,341.390015,343.279999,343.279999,125298300
01/06/2019,343.559998,375,332.649994,367.320007,367.320007,111052000
01/07/2019,373.5,384.76001,305.809998,322.98999,322.98999,196652500
01/08/2019,324.25,328.579987,287.200012,293.75,293.75,137076700
01/09/2019,290.820007,301.549988,252.279999,267.619995,267.619995,175411300
01/10/2019,267.350006,308.75,257.01001,287.410004,287.410004,231556400
01/11/2019,288.700012,316.820007,281.140015,314.660004,314.660004,113645900
01/12/2019,314.390015,338,292.019989,323.570007,323.570007,124723600
01/01/2020,326.100006,359.850006,321.200012,345.089996,345.089996,169874000
01/02/2020,347.23999,392.950012,346.279999,369.029999,369.029999,114056000
01/03/2020,373.109985,393.519989,290.25,375.5,375.5,201979100
01/04/2020,376.049988,449.519989,357.51001,419.850006,419.850006,225111600
01/05/2020,415.100006,458.970001,397.859985,419.730011,419.730011,135055800
01/06/2020,418.829987,474.01001,404.25,455.040009,455.040009,117279900
01/07/2020,454,575.369995,454,488.880005,488.880005,232206300
01/08/2020,490.859985,549.039978,466.549988,529.559998,529.559998,116261900
01/09/2020,532.599976,557.390015,458.600006,500.029999,500.029999,118796900
01/10/2020,506.029999,572.48999,472.209991,475.73999,475.73999,154302400
01/11/2020,478.869995,518.72998,463.410004,490.700012,490.700012,91788900
01/12/2020,492.339996,545.5,491.290009,540.72998,540.72998,77564100
01/01/2021,539,593.289978,485.670013,532.390015,532.390015,139988600
01/02/2021,536.789978,566.650024,518.280029,538.849976,538.849976,61902300
01/03/2021,545.570007,556.98999,492.850006,521.659973,521.659973,90183900
01/04/2021,529.929993,563.559998,499,513.469971,513.469971,111573300
01/05/2021,512.650024,518.950012,478.540009,502.809998,502.809998,66927600
01/06/2021,504.01001,536.130005,482.140015,528.210022,528.210022,78560600
01/07/2021,525.719971,557.539978,504.660004,517.570007,517.570007,77221200
01/08/2021,519,569.47998,505.369995,569.190002,569.190002,54747700
01/09/2021,569,619,568.080017,610.340027,610.340027,82317500
01/10/2021,604.23999,690.969971,594.679993,690.309998,690.309998,98576300
01/11/2021,689.059998,700.98999,640.01001,641.900024,641.900024,64530200
01/12/2021,649.47998,654.52002,581.73999,602.440002,602.440002,59975300
01/01/2022,605.609985,609.98999,351.459991,427.140015,427.140015,241662000
01/02/2022,432.959991,458.480011,354.720001,394.519989,394.519989,151010700
01/03/2022,391.600006,396.5,329.820007,374.589996,374.589996,119491900
01/04/2022,376.799988,396.019989,185.600006,190.360001,190.360001,403325400
01/05/2022,191.710007,204.380005,162.710007,197.440002,197.440002,251615800
01/06/2022,198.699997,207.380005,164.279999,174.869995,174.869995,192552700
01/07/2022,176.490005,230.75,169.699997,224.899994,224.899994,270083700
01/08/2022,223.100006,251.990005,218.740005,223.559998,223.559998,152258300
01/09/2022,220.720001,250.490005,214.690002,235.440002,235.440002,233920700
01/10/2022,237.850006,305.630005,211.729996,291.880005,291.880005,335263800
01/11/2022,296.170013,312.709991,252.089996,305.529999,305.529999,185683000
01/12/2022,303.98999,332.720001,273.410004,294.880005,294.880005,193080900
01/01/2023,298.059998,369.019989,288.700012,353.859985,353.859985,206417400
01/02/2023,353.859985,379.429993,314.299988,322.130005,322.130005,123374100
01/03/2023,321.549988,345.839996,285.329987,345.480011,345.480011,157555400
01/04/2023,341.829987,349.799988,316.100006,329.929993,329.929993,127984500
01/05/2023,329.440002,405.109985,315.619995,395.230011,395.230011,145471700
01/06/2023,397.410004,448.649994,393.079987,440.48999,440.48999,147230800
01/07/2023,439.76001,485,411.880005,438.970001,438.970001,168720200
01/08/2023,437.369995,445.25,398.149994,433.679993,433.679993,107298900
01/09/2023,437.730011,453.450012,371.100006,377.600006,377.600006,100278600
01/10/2023,377.480011,418.839996,344.730011,411.690002,411.690002,164021900
01/11/2023,414.769989,482.700012,414.179993,473.970001,473.970001,71741400
01/12/2023,473.170013,500.890015,445.730011,486.880005,486.880005,80411900
,,,,,,
,,,,,,
58.475716,,,,,,
60.388573,,,,,,
63.114285,,,,,,
114.309998,,,,,,
91.839996,,,,,,
91.25,,,,,,
140.710007,,,,,,
181.660004,,,,,,
270.299988,,,,,,
337.450012,,,,,,
339.5,,,,,,
322.98999,,,,,,
345.089996,,,,,,
488.880005,,,,,,
532.390015,,,,,,
517.570007,,,,,,
427.140015,,,,,,
224.899994,,,,,,
353.859985,,,,,,
438.970001,,,,,,
486.880005,,,,,,
